Event,Timestamp,J0_position,J0_velocity,J0_Fx,J0_Fy,J0_Fz,J0_Mx,J0_My,J0_Mz,J0_torque,J1_position,J1_velocity,J1_Fx,J1_Fy,J1_Fz,J1_Mx,J1_My,J1_Mz,J1_torque,J2_position,J2_velocity,J2_Fx,J2_Fy,J2_Fz,J2_Mx,J2_My,J2_Mz,J2_torque,J3_position,J3_velocity,J3_Fx,J3_Fy,J3_Fz,Resultant Slip,Laplace Slip,J3_Mx,J3_My,J3_Mz,J3_torque,J4_position,J4_velocity,J4_Fx,J4_Fy,J4_Fz,J4_Mx,J4_My,J4_Mz,J4_torque,J5_position,J5_velocity,J5_Fx,J5_Fy,J5_Fz,J5_Mx,J5_My,J5_Mz,J5_torque,J6_position,J6_velocity,J6_Fx,J6_Fy,J6_Fz,J6_Mx,J6_My,J6_Mz,J6_torque,J7_position,J7_velocity,J7_Fx,J7_Fy,J7_Fz,J7_Mx,J7_My,J7_Mz,J7_torque,J8_position,J8_velocity,J8_Fx,J8_Fy,J8_Fz,J8_Mx,J8_My,J8_Mz,J8_torque,J9_position,J9_velocity,J9_Fx,J9_Fy,J9_Fz,J9_Mx,J9_My,J9_Mz,J9_torque,J10_position,J10_velocity,J10_Fx,J10_Fy,J10_Fz,J10_Mx,J10_My,J10_Mz,J10_torque,J11_position,J11_velocity,J11_Fx,J11_Fy,J11_Fz,J11_Mx,J11_My,J11_Mz,J11_torque,J12_position,J12_velocity,J12_Fx,J12_Fy,J12_Fz,J12_Mx,J12_My,J12_Mz,J12_torque,J13_position,J13_velocity,J13_Fx,J13_Fy,J13_Fz,J13_Mx,J13_My,J13_Mz,J13_torque,J14_position,J14_velocity,J14_Fx,J14_Fy,J14_Fz,J14_Mx,J14_My,J14_Mz,J14_torque,J15_position,J15_velocity,J15_Fx,J15_Fy,J15_Fz,J15_Mx,J15_My,J15_Mz,J15_torque,J16_position,J16_velocity,J16_Fx,J16_Fy,J16_Fz,J16_Mx,J16_My,J16_Mz,J16_torque,J17_position,J17_velocity,J17_Fx,J17_Fy,J17_Fz,J17_Mx,J17_My,J17_Mz,J17_torque,J18_position,J18_velocity,J18_Fx,J18_Fy,J18_Fz,J18_Mx,J18_My,J18_Mz,J18_torque,J19_position,J19_velocity,J19_Fx,J19_Fy,J19_Fz,J19_Mx,J19_My,J19_Mz,J19_torque
PICKUP_IN_PROGRESS,27:45.3,0.014324682,0.001260176,1.957254212,-4.22760768,-25.40516728,0.013319063,1.99061323,-6.94E-18,-0.451363205,0.682664556,0.077206267,17.57511759,-4.23248297,-18.4575276,0.241091046,-8.33E-17,-0.385658529,1.957797315,0.455798841,-0.035768092,24.01677163,-4.260537609,-8.631330598,0.179456327,3.47E-17,-0.341429779,1.008129324,-0.107124922,0.041100235,-3.54422006,-0.813639136,-4.964395916,6.153757493,-0.403571624,0.030115293,-1.53E-16,-0.002700445,-0.125848161,0,0,-3.778184687,-0.811053824,-4.848679362,-0.002340628,-0.012822768,0.003797656,0,0.006619021,0.001762922,-6.777978538,0.287232063,-15.76386372,-0.038985547,1.478831568,1.21E-17,0.045402432,0.721648087,-0.002818247,5.368179791,0.282357422,-16.2787171,-0.055790962,0,0.011399035,1.589103848,0.302329925,-0.084845356,10.1412087,0.254245476,-13.70064244,-0.043698693,5.55E-17,-0.001642481,1.28803427,0.246546045,0.179076905,13.27687999,0.245864433,-10.64204552,-0.032906918,-1.73E-18,-0.009922894,0.893635016,0,0,13.32449797,0.245563442,-10.58889764,-0.023094103,0.275901763,-0.011882628,0,0.004236686,8.88E-05,-8.615644931,2.924920218,-0.640006939,-0.157658459,-0.320197317,-1.56E-17,0.273642159,0.710438929,-0.060719809,-6.061320149,2.919846248,-6.066171246,-0.261714153,3.47E-18,0.135792857,-0.17996015,0.670416084,0.101291845,-0.899524798,2.890627309,-8.17948205,-0.16719941,0,0.040835038,0.132055804,0.304036937,0.275347484,1.559808581,2.878506327,-7.899713366,-0.066327448,-2.78E-17,0.02206718,0.16652781,0,0,1.338797565,-0.073108702,-7.184345552,-0.013367434,0.045001925,-0.002983086,0,1.564765173,-0.002512579,45.87163784,-1.526139939,-25.41873451,1.39E-17,6.770163224,-0.58628927,-0.077211825,0.041840057,0.007798591,45.76132909,-3.418549801,-25.34673066,0.379532938,5.613629756,9.71E-17,-0.397544042,0.052068979,-0.04590486,47.01671931,-3.444475668,-22.8661133,0.339004574,2.78E-17,-0.379286361,4.803715202,0.09588281,0.043039206,48.95168711,-3.586147518,-18.09356852,0.192398424,-1.39E-16,-0.359103849,2.412427031,0,0,26.5957719,-3.020331487,-17.6632654,0.131660718,1.505378592,-0.036119908,0
PICKUP_IN_PROGRESS,27:45.3,0.014222359,0.00712634,1.802526256,-3.883639277,-24.98207141,-0.007167275,1.955769993,2.43E-17,-0.416424621,0.682631609,0.065447865,17.18814393,-3.885811983,-18.22751351,0.207579415,-2.78E-17,-0.367876929,1.925506981,0.456183466,0.063847572,23.56841081,-3.898687958,-8.602143172,0.159125621,2.08E-17,-0.331618393,0.997771066,-0.107194358,-0.12949385,-3.395588308,-0.781954968,-4.574184518,5.750185869,0.24162141,0.029329944,-1.80E-16,-0.00241322,-0.127258432,0,0,-3.68774989,-0.778570392,-4.447445368,-0.001823663,-0.01449445,0.003822747,0,0.006622449,-0.001319524,-6.588793908,-0.92960062,-15.77408601,0.054037397,1.497124511,-4.77E-17,-0.105954592,0.722406234,-0.024154172,5.529982665,-0.93183385,-16.15812821,0.099134249,6.94E-18,-0.053848724,1.604317078,0.29933318,0.025514853,10.21131572,-0.945101247,-13.58113519,0.061773257,-2.78E-17,-0.037265224,1.294982681,0.249084889,0.059214228,13.36030954,-0.949582188,-10.46647016,0.03367267,-4.16E-17,-0.029879344,0.897138446,0,0,13.40383526,-0.949943644,-10.41447928,-0.004329471,0.277641668,-0.022277098,0,0.0042298,-0.002546379,-8.397738664,3.901311142,-0.67517137,-0.211476296,-0.309862033,8.15E-17,0.360223922,0.710384611,-0.060034747,-5.874560253,3.898821579,-5.952028766,-0.346806452,-6.94E-18,0.176797292,-0.173168526,0.670491929,0.154442942,-0.823731669,3.884135496,-7.984892621,-0.217282158,-2.78E-17,0.0534832,0.128414456,0.303906774,0.175384917,1.559340601,3.879192382,-7.725085281,-0.081220831,-5.55E-17,0.030640636,0.161413522,0,0,1.262684977,-0.183702691,-6.76847208,-0.011617177,0.042498485,-0.003347705,0,1.564722653,-0.0053375,46.13441034,-1.439486651,-25.09808714,-8.67E-19,6.805872554,-0.595705124,-0.082885156,0.041915567,0.024320256,46.02651606,-3.347354949,-25.02703655,0.387618259,5.629930136,2.08E-17,-0.403423994,0.052220643,-0.043406667,47.26752711,-3.375347875,-22.52703165,0.34865965,-2.78E-17,-0.384616025,4.815331501,0.096138461,0.02792209,49.17330578,-3.522819833,-17.7187861,0.205817812,2.22E-16,-0.363093539,2.411259507,0,0,26.58758186,-3.412058059,-17.03643508,0.152516162,1.493271801,-0.041987283,0
PICKUP_IN_PROGRESS,27:45.3,0.014210822,0.011161847,1.06444753,-3.98512527,-25.67067319,-0.007052202,1.948287123,5.72E-17,-0.42164307,0.682452213,0.049400827,17.04707832,-3.989530435,-19.23015717,0.209595348,-8.33E-17,-0.372946857,1.930141582,0.456519658,0.010795061,23.88889911,-4.01498306,-9.556347015,0.15766423,0,-0.337963574,1.008447859,-0.107538293,-0.0424135,-3.674168458,-0.854740108,-4.655283016,5.991807279,-0.109453353,0.032667039,1.53E-16,-0.003028806,-0.1343897,0,0,-3.882694612,-0.85176702,-4.54874499,-0.00141741,-0.0148468,0.003794944,0,0.006651307,0.004917962,-5.54043419,-0.740637637,-15.64736838,0.040747615,1.561801135,-4.94E-17,-0.085227877,0.722817966,-0.045240554,6.240058343,-0.745151836,-15.36750649,0.077775479,0,-0.045021228,1.651811968,0.297474595,0.095912144,10.62946592,-0.771261879,-12.64380202,0.047597045,0,-0.032458324,1.304265434,0.25020228,-0.028637461,13.55205707,-0.779719764,-9.436172977,0.025079119,2.95E-17,-0.027066928,0.890289929,0,0,13.59743892,-0.780347553,-9.384187399,-0.006143105,0.271284339,-0.02081982,0,0.004243151,7.88E-05,-8.756646904,3.790604703,-0.67459223,-0.207076871,-0.332675467,-2.08E-17,0.352459066,0.710405928,-0.061557702,-6.146983308,3.78579563,-6.186602078,-0.339817023,-3.47E-18,0.172564823,-0.190086039,0.670385825,0.185369095,-0.891977686,3.758056029,-8.341525205,-0.214515621,0,0.050327356,0.126347045,0.304023045,0.14539476,1.606533132,3.74659705,-8.083634005,-0.082516095,2.78E-17,0.026913762,0.16202758,0,0,1.111424366,-0.078693275,-7.183715748,-0.013324074,0.043177228,-0.002574905,0,1.564648888,-0.002787975,46.71395225,-1.443116171,-25.03393453,1.73E-18,6.856212414,-0.59208838,-0.063815267,0.041993031,-0.01774733,46.60386045,-3.384066463,-24.96435383,0.370804704,5.656179525,-1.11E-16,-0.396931848,0.052132805,-0.06676991,47.84037106,-3.416033235,-22.43397386,0.33082949,-2.78E-17,-0.378912427,4.831372889,0.097078385,0.088285674,49.74448411,-3.584470944,-17.53796833,0.184760677,-2.78E-16,-0.358852148,2.398278615,0,0,27.02067504,-3.00429241,-15.32006476,0.147011071,1.45001673,-0.029874578,0
PICKUP_IN_PROGRESS,27:45.4,0.014196052,0.009682246,0.902266688,-3.097493848,-26.02930511,-0.071400356,1.966904096,2.78E-17,-0.346282205,0.682211567,0.05471894,17.14272057,-3.103169633,-19.61532476,0.123324583,0,-0.345894842,1.951412217,0.456071904,-0.071669019,24.14643017,-3.135787657,-9.861147723,0.110879362,0,-0.330790453,1.02283724,-0.107068193,0.064576254,-3.636035549,-0.76973368,-4.559478398,5.882353926,0.144075846,0.02871753,3.89E-16,-0.002199601,-0.130048345,0,0,-3.787875832,-0.767694047,-4.46865984,-0.00200432,-0.013804323,0.003952082,0,0.006790046,0.011762521,-5.02999604,-1.557325132,-15.50586003,0.10529272,1.584402833,3.99E-17,-0.187900248,0.723545916,-0.040344742,6.540315102,-1.563147148,-14.91902648,0.184105625,-6.94E-18,-0.088043241,1.666035332,0.294352231,0.059397129,10.75225241,-1.596623379,-12.15765497,0.119013464,0,-0.055869658,1.302623198,0.252568278,0.053540882,13.59446343,-1.60592645,-8.892028276,0.069380054,-6.94E-18,-0.039775979,0.882563407,0,0,13.63938008,-1.605969578,-8.83770707,0.005129053,0.266251831,-0.026922484,0,0.004270058,0.000665893,-8.576373862,3.835482689,-0.706039289,-0.210245344,-0.323451463,2.08E-17,0.355619624,0.710180168,-0.061490094,-5.990591442,3.829339461,-6.091432666,-0.343700302,-3.47E-18,0.173438117,-0.183826405,0.671126237,0.177532019,-0.819503656,3.794089948,-8.167898965,-0.216628253,2.78E-17,0.049639845,0.123749039,0.303559944,0.180463507,1.613390563,3.77910852,-7.904981138,-0.083128876,2.78E-17,0.02604899,0.157044968,0,0,1.01854239,-0.040841723,-7.068805603,-0.013421285,0.041856692,-0.002220825,0,1.564615624,-0.005603977,46.75787072,-1.415325464,-25.24803431,2.60E-17,6.877953578,-0.592094226,-0.075337917,0.041531981,-0.021059351,46.64993297,-3.335472091,-25.17829436,0.383172982,5.681532308,-3.47E-17,-0.395920906,0.051946061,-0.070299489,47.89305418,-3.370749739,-22.65287865,0.343875472,0,-0.37716856,4.85592013,0.098359474,0.075987063,49.83912302,-3.556070909,-17.68281576,0.199586307,-8.33E-17,-0.355108976,2.420271385,0,0,27.51855064,-3.004283249,-15.54311254,0.160705492,1.474493116,-0.031261623,0
PICKUP_IN_PROGRESS,27:45.4,0.01422811,0.015572987,0.843796046,-2.985437494,-26.153162,-0.078352002,1.971100531,1.91E-17,-0.340654721,0.682097854,0.049093812,17.17373636,-2.992625566,-19.75025583,0.115755536,0,-0.344773193,1.956570114,0.455292558,-0.060413397,24.22705685,-3.033763281,-9.990015101,0.108228095,1.39E-17,-0.330782991,1.02604824,-0.106434093,0.069204125,-3.683687837,-0.811632405,-4.699952399,6.026429772,0.192566294,0.030485631,2.91E-16,-0.002705245,-0.129182936,0,0,-3.813454898,-0.809912969,-4.613383648,-0.001926913,-0.013129141,0.003785651,0,0.006907223,0.014671345,-4.76302078,-1.063536611,-15.45170626,0.067708876,1.598333841,-1.43E-17,-0.128304534,0.724316053,-0.028786921,6.716391079,-1.070919691,-14.69617438,0.122573086,3.47E-18,-0.062836429,1.675566014,0.291144355,0.02597396,10.82529478,-1.113182227,-11.92074306,0.077647601,2.78E-17,-0.042250571,1.302144304,0.25529491,0.091926077,13.62566202,-1.126179926,-8.60924253,0.043833298,-1.99E-17,-0.032203055,0.879314281,0,0,13.66815572,-1.126919119,-8.555171259,-0.001257234,0.264116136,-0.023181177,0,0.004316165,0.005046204,-8.421496296,3.263850141,-0.727140643,-0.181452836,-0.315524333,1.39E-17,0.30117692,0.709953183,-0.082925745,-5.857854215,3.256117157,-6.004013022,-0.293475674,-3.47E-18,0.144855504,-0.17848522,0.671938166,0.269412989,-0.761392888,3.211924167,-8.001591784,-0.184195826,-2.78E-17,0.038827579,0.121708215,0.303171071,0.073314521,1.635266003,3.193531813,-7.69697151,-0.070431399,-2.78E-17,0.018687303,0.151211976,0,0,0.909871001,-0.071659548,-7.021126829,-0.013051674,0.04055904,-0.002141862,0,1.564516995,-0.010461431,46.80182253,-1.1118043,-25.43235403,-3.04E-17,6.883991331,-0.594346768,-0.051092271,0.041186549,-0.027321974,46.70700313,-3.01607279,-25.36252535,0.370742669,5.691380984,4.86E-17,-0.389677976,0.05182623,-0.080342332,47.95724304,-3.055216171,-22.83689663,0.33670123,-2.78E-17,-0.371198244,4.864768499,0.09932552,0.084673153,49.93495463,-3.261144642,-17.81120525,0.20728938,-2.78E-17,-0.347806583,2.426039255,0,0,27.99497341,-3.389528334,-15.37141919,0.180972298,1.47831827,-0.03559324,0
PICKUP_IN_PROGRESS,27:45.4,0.014270581,0.011823876,-0.076816083,-3.064682498,-26.54261856,-0.078844448,1.930241898,1.73E-17,-0.338406553,0.682035164,0.052801713,16.70285518,-3.069868599,-20.63499342,0.112946913,0,-0.344147462,1.930817246,0.454512673,-0.125903408,24.18974168,-3.099778582,-11.00851549,0.102086997,-6.94E-18,-0.333076518,1.026037993,-0.10601772,0.151287389,-3.913133865,-0.850454794,-4.75815322,6.218996066,0.136613673,0.032208768,3.61E-16,-0.002728517,-0.139643949,0,0,-4.043041894,-0.847802009,-4.670444734,-0.001717808,-0.014857323,0.004064222,0,0.006986779,0.011637275,-4.917774058,-1.595858593,-15.63559867,0.107854083,1.608757649,-8.67E-19,-0.193273655,0.724625404,-0.081185104,6.729382954,-1.601295417,-14.93458767,0.189229023,1.04E-17,-0.090553318,1.688555803,0.289346288,0.152193322,10.87547496,-1.632636831,-12.18147711,0.12250514,0,-0.058011749,1.314659271,0.2564851,-0.040178351,13.75310883,-1.642345536,-8.83307669,0.072134935,1.91E-17,-0.041016811,0.890302876,0,0,13.8015595,-1.642903523,-8.779379546,0.006408437,0.267961383,-0.027868416,0,0.004393783,0.004635141,-8.60224263,3.649076907,-0.600938639,-0.198265383,-0.330769961,-1.39E-17,0.339174274,0.709878239,-0.036423151,-6.080590144,3.643227788,-6.027044376,-0.326139441,-3.47E-18,0.166926009,-0.190719055,0.672468997,0.058632994,-0.909323755,3.609613932,-8.17708669,-0.206716175,0,0.048878815,0.121578407,0.302791028,0.341594192,1.523018111,3.595444127,-7.941469716,-0.080133653,-8.33E-17,0.026290808,0.158119293,0,0,1.08224042,-0.055775815,-7.080772551,-0.013317383,0.042464534,-0.002414173,0,1.564519505,-0.004691106,47.32889662,-1.386388036,-24.62599879,2.86E-17,6.86358253,-0.576963882,-0.053632649,0.040036482,-0.05797892,47.22446188,-3.267504586,-24.5567444,0.349774629,5.629166106,-1.60E-16,-0.377179008,0.051662122,-0.059000816,48.42599327,-3.307114112,-22.0179867,0.310560473,-2.78E-17,-0.360146763,4.793403608,0.100580122,0.090938455,50.34062106,-3.511905061,-16.88979193,0.167828022,2.78E-16,-0.340539236,2.33076347,0,0,27.86200428,-3.456384754,-11.00107478,0.18328793,1.335896036,-0.019283207,0
PICKUP_IN_PROGRESS,27:45.4,0.01423857,0.013508581,-0.2017872,-2.732016472,-26.89017503,-0.104152838,1.942738394,-1.04E-17,-0.31383056,0.681945612,0.056977746,16.82203221,-2.73850647,-20.98628059,0.08199091,2.78E-17,-0.337597181,1.945379634,0.453285432,-0.197424538,24.43995734,-2.77579606,-11.30014651,0.086777295,0,-0.333190938,1.033417786,-0.104976162,0.264718601,-4.053976555,-0.887773386,-4.813616901,6.355609739,-0.047707059,0.033889775,5.00E-16,-0.003070594,-0.142530321,0,0,-4.133311063,-0.885397221,-4.738147752,-0.001542297,-0.014801289,0.004024232,0,0.007066874,0.014788676,-4.775542203,-0.908709698,-15.58386266,0.055163852,1.612626991,-1.26E-17,-0.108699742,0.725133681,-0.075733076,6.809181114,-0.915500851,-14.798275,0.10215147,3.47E-18,-0.054677402,1.690087569,0.286574109,0.127125164,10.88345843,-0.954498763,-12.0563835,0.063788795,0,-0.038154614,1.311761238,0.258153417,-0.026332216,13.74552449,-0.966968729,-8.68710659,0.035419395,-1.73E-17,-0.030073505,0.886958974,0,0,13.7934101,-0.967892288,-8.633408799,-0.003308564,0.266110513,-0.022324301,0,0.004426985,0.005342837,-8.064085229,2.593125425,-0.674112661,-0.144396876,-0.298179368,1.04E-17,0.238588712,0.709913419,-0.062728946,-5.622504807,2.585890897,-5.731740983,-0.232889399,-3.47E-18,0.114427706,-0.166980322,0.671900106,0.192996423,-0.739952265,2.544449992,-7.651130843,-0.14606987,0,0.03020599,0.120769618,0.304000118,0.162450956,1.56244791,2.527826788,-7.353009402,-0.055877829,-8.33E-17,0.014178776,0.148899695,0,0,1.001104487,-0.137898538,-6.778477633,-0.012009001,0.040185473,-0.00262235,0,1.564615438,-0.004375329,47.8433565,-1.408825482,-24.90160659,2.78E-17,6.940165962,-0.5567803,-0.043261531,0.038308867,-0.11140827,47.7420794,-3.236347983,-24.83340622,0.334077718,5.693562889,-2.78E-17,-0.354964843,0.051339313,-0.101433377,48.95354372,-3.280693182,-22.27448817,0.29416672,0,-0.338646054,4.848646476,0.102588188,0.176699589,50.91765804,-3.509519907,-17.00812501,0.15014329,-1.39E-16,-0.320032396,2.359432612,0,0,28.87977977,-2.003203797,-14.54825235,0.106758942,1.385586091,0.012278972,0
PICKUP_IN_PROGRESS,27:45.4,0.014315688,0.020025635,1.764015608,-2.337780961,-25.67701575,-0.114593501,1.995306901,-2.08E-17,-0.305055989,0.681789157,0.017336761,17.58524599,-2.344293462,-18.8049089,0.073377854,-2.78E-17,-0.333288151,1.965691057,0.451978249,-0.005291617,24.15403144,-2.381763713,-9.050525338,0.095587308,2.08E-17,-0.323964238,1.013771022,-0.102954113,0.097319083,-3.831204535,-0.878678376,-4.933501023,6.30790268,-0.236188658,0.03327586,0,-0.003221864,-0.134249045,0,0,-3.9732381,-0.876374663,-4.841190327,-0.001795256,-0.013591249,0.003800828,0,0.007157952,0.014504477,-6.594138633,-0.2916009,-15.87263359,0.006881391,1.507208465,-9.11E-18,-0.029096485,0.726601282,0.025767075,5.658366321,-0.298436153,-16.21422155,0.020804653,0,-0.02041568,1.614469818,0.28047003,-0.18983267,10.11892006,-0.33772959,-13.78117659,0.007933493,0,-0.018878078,1.297732768,0.262816771,0.250225849,13.48005432,-0.349957128,-10.50302119,-0.000534063,1.30E-17,-0.019652118,0.902278703,0,0,13.52246069,-0.350721715,-10.45036354,-0.014575703,0.277746219,-0.016840059,0,0.004495293,0.008878961,-7.464323268,1.847617759,-0.754627412,-0.104130573,-0.256212746,2.95E-17,0.170717111,0.709432727,-0.125560739,-5.11479747,1.84031726,-5.399650675,-0.167360752,6.94E-18,0.081280903,-0.134879841,0.674091412,0.489767423,-0.538333617,1.798462245,-7.065468526,-0.105697432,1.39E-17,0.019849508,0.125673855,0.301012011,-0.242913442,1.592995453,1.781140211,-6.697935744,-0.041604395,2.78E-17,0.007845007,0.143808721,0,0,1.084260812,-0.091103685,-6.344045272,-0.011555862,0.038672606,-0.002552282,0,1.564666225,-0.008081767,46.87276161,-0.892379532,-25.38290171,2.86E-17,6.856156356,-0.555386328,-0.034102332,0.036433465,-0.090592853,46.79715153,-2.590391354,-25.31322469,0.335628876,5.66139672,-1.25E-16,-0.344468392,0.050854173,-0.101383034,48.02310681,-2.638501667,-22.82453189,0.306376982,0,-0.327563297,4.833212901,0.105165691,0.186625302,50.09019902,-2.885043452,-17.51890948,0.193720012,3.05E-16,-0.3037669,2.391253636,0,0,29.88538806,-3.423798851,-16.81557724,0.150996758,1.459665889,-0.018236561,0
PICKUP_IN_PROGRESS,27:45.5,0.014345209,0.01789547,1.367278579,-2.049725757,-25.80771704,-0.137470171,1.984383588,2.60E-17,-0.275829617,0.681289191,0.027424771,17.34957172,-2.052746244,-19.16641064,0.040738351,0,-0.322023211,1.961275072,0.452487697,-0.056190323,24.1102955,-2.070452738,-9.463472402,0.076716467,0,-0.320688959,1.026323454,-0.103468388,0.11914115,-3.699514213,-0.891749149,-4.731182643,6.071714021,-0.379670532,0.034395015,2.78E-16,-0.003095935,-0.142732205,0,0,-4.032118979,-0.888082471,-4.591625585,-0.001141116,-0.017235413,0.004017578,0,0.007166066,0.007199406,-6.233794513,-0.84256807,-16.00320044,0.047901292,1.551910086,-6.07E-18,-0.096316677,0.727075021,-0.031915561,6.025984094,-0.84596924,-16.06906103,0.089445941,0,-0.049323335,1.653270635,0.278560836,0.085538473,10.3917088,-0.865815755,-13.57620333,0.054502959,2.78E-17,-0.035686956,1.316323587,0.26363296,-0.029359499,13.69640771,-0.872410677,-10.21979489,0.029530393,2.08E-17,-0.028971992,0.91131716,0,0,13.74224568,-0.872974995,-10.16845372,-0.005394884,0.280244853,-0.021984685,0,0.004562183,0.008582417,-7.862048674,2.289658271,-0.819369294,-0.130117474,-0.270764202,-1.04E-17,0.212260783,0.709447691,-0.089238699,-5.375349755,2.285727405,-5.708430748,-0.208592158,6.94E-18,0.100635113,-0.142892207,0.673863575,0.273342036,-0.542418256,2.262967076,-7.476195638,-0.13036251,0,0.024859625,0.131622614,0.300436287,0.032492981,1.694705247,2.254398229,-7.106888206,-0.049246749,0,0.010785192,0.150623497,0,0,1.086824328,-0.155117692,-6.636030553,-0.011590714,0.040146986,-0.002856998,0,1.564631426,-0.011680616,48.09382142,-0.940498549,-24.92416356,2.78E-17,6.995532604,-0.584561186,-0.032051262,0.036435376,0.001234275,48.01551108,-2.670022319,-24.85404697,0.329643343,5.740011651,-4.16E-17,-0.368978266,0.050834699,-0.07363479,49.21328652,-2.705811544,-22.31178826,0.300375865,2.78E-17,-0.352809969,4.890266707,0.106208145,0.085766428,51.24643682,-2.891174128,-16.81504277,0.190246046,-2.78E-17,-0.330449755,2.387661155,0,0,30.76665058,-2.600371013,-11.43463965,0.20669448,1.3856294,-0.034412153,0
PICKUP_IN_PROGRESS,27:45.5,0.014326195,0.009938421,2.505285096,-1.7353582,-25.28847648,-0.152437911,2.039437524,3.12E-17,-0.260547355,0.68126213,0.048968162,17.90432024,-1.738440646,-18.04788125,0.0234552,2.78E-17,-0.316334411,1.997660235,0.452422013,-0.204641342,24.12137302,-1.756318571,-8.199996337,0.074123444,-2.78E-17,-0.315673159,1.037564241,-0.103832327,0.318386864,-3.334897247,-0.841732398,-4.535339679,5.69204349,-0.077352218,0.032549672,9.44E-16,-0.002593192,-0.141384817,0,0,-3.882693996,-0.838326794,-4.342620901,-0.000995705,-0.019327893,0.004121745,0,0.007091288,0.004412644,-6.086904765,-0.802436883,-15.87215547,0.044552203,1.542280609,1.21E-17,-0.092256058,0.727927506,0.018511313,6.057302059,-0.805823333,-15.86999804,0.084768022,0,-0.048025422,1.641252574,0.274912233,-0.143231549,10.32287115,-0.825428801,-13.4093251,0.05166767,-6.94E-17,-0.035266058,1.302955231,0.267094959,0.222892731,13.60027537,-0.832680715,-10.05255294,0.028234743,2.08E-17,-0.02883963,0.90103364,0,0,13.64226368,-0.833643211,-10.0037082,-0.005116174,0.275275912,-0.02216751,0,0.004528428,0.000883135,-7.520703636,2.453797146,-0.700268373,-0.137280373,-0.269520433,-1.73E-17,0.229723256,0.708987787,-0.089219188,-5.199252909,2.449946234,-5.394539233,-0.223310744,1.04E-17,0.111068549,-0.14720134,0.674963852,0.338068119,-0.601697889,2.427781298,-7.137883922,-0.141420731,0,0.02928216,0.118241038,0.300004677,-0.014762587,1.522355829,2.418655623,-6.830029538,-0.055078293,2.78E-17,0.013619321,0.140728381,0,0,0.972131564,-0.061828161,-6.306480786,-0.011754211,0.037700944,-0.002206529,0,1.564752414,-0.000878852,46.12433069,-0.961178827,-25.17240657,-2.69E-17,6.793081277,-0.572334746,-0.089804275,0.036045798,-0.021925272,46.04795748,-2.606238577,-25.1018925,0.381869794,5.620887348,1.32E-16,-0.367176608,0.050763278,-0.052820277,47.25816472,-2.64550116,-22.6663461,0.353460977,-2.78E-17,-0.348263716,4.805954681,0.106772673,0.062379733,49.35388803,-2.846283343,-17.33792835,0.245099344,2.22E-16,-0.319657358,2.40275035,0,0,30.06471041,-3.676400845,-16.90717331,0.203592809,1.486139369,-0.051503383,0
PICKUP_IN_PROGRESS,27:45.5,0.014265194,0.010435345,1.038822782,-3.002512658,-25.58906055,-0.071967505,1.962702198,1.21E-17,-0.337547729,0.680708686,0.052561177,16.94613885,-3.006141511,-19.21322126,0.118109917,-5.55E-17,-0.338648412,1.944929118,0.453398196,-0.126939026,23.78811586,-3.027229508,-9.638650928,0.107517749,0,-0.324261515,1.030328647,-0.105116924,0.197704773,-3.370811525,-0.734049576,-4.429848639,5.614691272,0.677122313,0.027377761,1.19E-15,-0.001714509,-0.13159405,0,0,-3.720575451,-0.731463248,-4.289563593,-0.00189246,-0.016106313,0.004145536,0,0.007068502,0.007465088,-6.131911888,-1.877118476,-15.88131319,0.129572598,1.548851028,9.54E-18,-0.226479446,0.728747059,-0.025495692,6.047692076,-1.88110367,-15.90023231,0.224475392,-3.47E-18,-0.103180975,1.648533063,0.272099375,0.064555104,10.28212455,-1.90419606,-13.47258414,0.144781071,4.16E-17,-0.066713566,1.310701355,0.269136305,0.032478957,13.63600238,-1.912018194,-10.06648133,0.086468833,1.04E-17,-0.045343866,0.908693182,0,0,13.67607206,-1.91278462,-10.01500743,0.009950501,0.281520912,-0.030037818,0,0.00445478,-0.003493862,-8.717423357,4.433985096,-0.210849449,-0.230262644,-0.356638429,-2.26E-17,0.406232204,0.709008204,-0.031267325,-6.426239802,4.429463906,-5.801567313,-0.384154144,0,0.205667181,-0.21470273,0.675384943,0.135199107,-1.290310549,4.403424228,-8.219977552,-0.242853169,2.78E-17,0.069131798,0.115670949,0.299290681,0.227573512,1.14414641,4.392406046,-8.109126049,-0.091281116,0,0.044266679,0.167412555,0,0,1.45969412,-0.045351265,-7.414772889,-0.014068013,0.047364932,-0.003109394,0,1.564838694,0.001087497,47.54981315,-1.150485505,-24.65396891,0,6.976665634,-0.588626606,-0.063613741,0.036065569,-0.00126359,47.46479185,-2.843373581,-24.58065647,0.348874681,5.734833645,-5.55E-17,-0.38144627,0.051065166,-0.056244934,48.65339985,-2.856606268,-22.05986703,0.317551344,0,-0.364943639,4.894829038,0.106845651,0.028513462,50.68093821,-2.937632937,-16.58095748,0.206137302,-2.50E-16,-0.342679082,2.420334164,0,0,29.75126886,-3.207563408,-15.87629693,0.16695739,1.467370796,-0.050648485,0
